Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2004-11-05,52.70000076293945,51.84000015258789,51.97999954223633,52.31999969482422,1529100.0,39.9350471496582,51.2119997660319,0.18659815796229395,0.059562168388102694,88.34353315625036,78.75118185644881,61.684678083825034,56.66686180639859,-11.656466843749634,0.01320864340528775,0.6479464576852415,0.6504866840151085,0.8834353315625036,0.794461108734089,0.8834353315625038,0.6730091420706847,0.6600357784224157,Up,0.5
2004-11-08,53.540000915527344,52.20000076293945,52.34000015258789,53.540000915527344,1234300.0,40.86624526977539,51.393333180745444,0.31462573254007964,0.11067374538668175,100.0,87.86156028415603,71.62929382436121,63.10732413648372,-0.0,0.017750684392112914,0.6688005242096612,0.660075272837207,1.0,0.887855631556531,1.0,0.7967541400370143,0.7617325993805456,Up,0.8437522351763107
2004-11-09,54.18000030517578,53.220001220703125,53.290000915527344,53.689998626708984,1035600.0,40.980743408203125,51.63066635131836,0.4216709667690566,0.17296958781017802,89.66241550730224,92.66864955451753,72.64760846783301,63.81932837238655,-10.337584492697754,0.02369540776247612,0.6862368338725994,0.671762042320797,0.8966241550730224,0.9371352319741044,0.8966241550730224,0.8094254535169163,0.7729753586094601,Up,0.824323279395011
2004-11-10,54.0,53.0099983215332,53.75,53.209999084472656,1214200.0,40.6143798828125,51.77733306884765,0.4654806763493937,0.23154431752122076,79.53584647217083,89.73275399315769,64.06297204677698,59.839440644793065,-20.464153527829172,0.027369117009464705,0.6933728793769901,0.6827507269113814,0.7953584647217083,0.9070380667261912,0.7953584647217083,0.7026032449789741,0.7101317444521541,Up,0.5
2004-11-11,54.02000045776367,53.27000045776367,53.279998779296875,53.95000076293945,1277700.0,41.17919158935547,52.0119997660319,0.5484259334517247,0.2949834677986709,95.14769070059225,88.11531756002177,70.3621748086314,63.60741596768525,-4.852309299407756,0.033247050530639005,0.7068836087273003,0.6946519822228875,0.9514769070059225,0.8904570097407926,0.9514769070059225,0.7809868500666801,0.7696291985397015,Up,0.5
2004-11-12,54.439998626708984,53.70000076293945,53.79999923706055,54.439998626708984,970300.0,41.553199768066406,52.28066635131836,0.6429593733367298,0.36463383160971463,100.0,91.5611790575877,73.89681494165094,65.88955376034858,-0.0,0.03997661355182404,0.7222819059351128,0.707718468117311,1.0,0.925782061584812,1.0,0.8249698502633904,0.8056648348973784,Up,0.5
2004-11-15,54.9900016784668,53.86000061035156,53.900001525878906,54.9900016784668,1172300.0,41.97301483154297,52.64533309936523,0.7501489212056498,0.4417857503669623,100.0,98.38256356686408,77.42284344548096,68.29302729458973,-0.0,0.04911078950487546,0.7397417224578636,0.7221922540820792,1.0,0.9957110943124455,1.0,0.8688456923692958,0.8436163988010363,Up,1.0
2004-11-16,54.9900016784668,54.459999084472656,54.9900016784668,54.529998779296875,917900.0,41.62190246582031,52.84066645304362,0.7910468276494953,0.5116734030734297,90.29530092236772,96.76510030745591,68.40647248823623,64.21748513448618,-9.70469907763228,0.054003501087585136,0.7464034721981218,0.7353032556378045,0.9029530092236772,0.9791297623190527,0.9029530092236772,0.756651231077042,0.7792623726269738,Up,0.8589733557650925
2004-11-17,55.20000076293945,54.31999969482422,54.529998779296875,54.63999938964844,864700.0,41.705875396728516,53.05799967447917,0.8221467834278968,0.5737932779592624,88.68684268730354,92.99404786989044,69.40063278589797,64.7590811473066,-11.313157312696466,0.05944726555382231,0.7514692601648794,0.7469570134151671,0.8868684268730354,0.9404710341729522,0.8868684268730354,0.7690219819659773,0.7878143351918582,Up,1.0
2004-11-18,54.7400016784668,54.08000183105469,54.45000076293945,54.25,710200.0,41.408180236816406,53.21333312988281,0.8076795425160768,0.6205857158849031,80.8080683531993,86.59673732095688,61.407853254525364,61.22107128802733,-19.191931646800704,0.06333805932827954,0.7491127302892266,0.7557353269323771,0.808080683531993,0.8748893713687442,0.808080683531993,0.6695644953560727,0.7319481043583231,Up,0.726743670268448
2004-11-19,54.47999954223633,53.86000061035156,54.45000076293945,53.86000061035156,471400.0,41.11050796508789,53.30399983723958,0.7576122495083837,0.6479981392815937,72.92929401909507,80.80806835319932,54.13419523920922,57.81922038270116,-27.07070598090494,0.06560907982169203,0.7409574038876812,0.7608779281198819,0.7292929401909507,0.8155471628852209,0.7292929401909507,0.5790553374562679,0.6782318640149633,Up,0.5
2004-11-22,54.7400016784668,53.630001068115234,53.88999938964844,54.720001220703125,518300.0,41.76692199707031,53.51133321126302,0.7749478059881554,0.6733933470011966,90.3030410453656,81.34680113922,64.84642884487843,62.73642603476876,-9.696958954634393,0.07080236802088512,0.7437811459546477,0.7656420973976529,0.9030304104536561,0.82106995119511,0.9030304104536561,0.7123521244145655,0.7558760077399703,Up,1.0
2004-11-23,54.849998474121094,53.970001220703125,54.75,54.25,1006100.0,41.408180236816406,53.724666595458984,0.7438345801185093,0.6874839348251357,80.8080683531993,81.34680113922,56.44145723164811,58.70842903096577,-19.191931646800704,0.07614594452831973,0.738713196458497,0.7682855073810541,0.808080683531993,0.82106995119511,0.808080683531993,0.607765559953688,0.6922727337634851,Up,1.0
2004-11-24,54.91999816894531,54.18000030517578,54.29999923706055,54.20000076293945,792700.0,41.370018005371094,53.89133326212565,0.7071240925440918,0.691412488563288,70.23810064441125,80.44973668099206,55.54788655610536,58.279746198709695,-29.761899355588756,0.08032061267943454,0.7327335240906849,0.7690225084417278,0.7023810064441125,0.8118737462644379,0.7023810064441125,0.5966464876523737,0.6855037039942832,Up,0.5611113465858517
2004-11-26,54.349998474121094,53.91999816894531,54.04999923706055,54.09000015258789,627500.0,41.28606414794922,54.04533335367839,0.6618449341735158,0.6854983487861206,62.999979654947914,71.3487162175195,53.378794621347105,57.28863920822202,-37.000020345052086,0.08417800834427848,0.725358124033754,0.767913009226682,0.6299997965494791,0.7185751560765424,0.6299997965494791,0.5696555727634923,0.6698538290324892,Up,0.5
2004-11-29,55.25,53.599998474121094,53.81999969482422,54.9900016784668,1430300.0,41.97301483154297,54.22333348592122,0.6879889077407384,0.6859965029553141,88.39294077176037,73.87700702370653,66.03783378105555,62.85460689302938,-11.607059228239638,0.08863655724208888,0.7296166454169914,0.7680064635041453,0.8839294077176036,0.7444937845148596,0.8839294077176036,0.7271772725400338,0.7577421187374783,Up,0.6544138271494127
2004-11-30,55.25,54.560001373291016,54.650001525878906,54.779998779296875,1343600.0,41.812705993652344,54.306000010172525,0.6843863841691373,0.6856744572807858,79.01781836945656,76.80357959872163,61.49247613411622,60.861606377150395,-20.98218163054344,0.09070718907782052,0.7290298400630221,0.7679460473766001,0.7901781836945656,0.7744953757020622,0.7901781836945656,0.6706174931124556,0.7262720462108486,Up,0.5
2004-12-01,55.459999084472656,54.779998779296875,54.779998779296875,55.459999084472656,1031800.0,42.33176040649414,54.4240000406901,0.7262741943344437,0.6937948468075763,100.0,89.13691971373898,69.43894507693612,64.75829504156471,-0.0,0.09366285489321441,0.7358528325521817,0.7694694415041151,1.0,0.9009299057261692,1.0,0.7694987177695817,0.78780192234775,Up,0.5
