Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,Trading Signal
2004-11-05,464.70001220703125,457.20001220703125,462.79998779296875,461.29998779296875,1646200.0,341.950439453125,441.2199991861979,3.320504246817734,0.6322726517156585,92.2196259397945,93.77748323255118,83.32445946147311,72.12737108666093,-7.780374060205508,0.5
2004-11-08,462.8999938964844,459.3999938964844,461.29998779296875,462.5,1019000.0,342.8399963378906,442.5733317057292,4.108879582956661,1.3289415916746425,94.96564852977941,95.47965349695242,84.20695860095086,72.94711837689444,-5.034351470220578,1.0
2004-11-09,465.70001220703125,460.70001220703125,462.5,462.1000061035156,1090200.0,342.5434875488281,444.3199991861979,4.647378109428871,1.993657493262144,91.94629726980399,93.04385724645931,82.50891155617525,72.1850365216535,-8.053702730196008,0.8809527269556625
2004-11-10,462.79998779296875,458.5,461.5,460.5,1121700.0,341.357421875,446.159999593099,4.897615845530424,2.5751690401429905,88.36686624838707,91.75960401599018,75.41218121252666,69.07635760225611,-11.633133751612926,0.5
2004-11-11,463.8999938964844,459.1000061035156,462.0,462.6000061035156,1108400.0,342.9142150878906,448.3666666666667,5.189903329314461,3.098634312873515,93.06486519699877,91.12600957172997,78.27365530530662,70.85071150904969,-6.935134803001236,0.5
2004-11-12,470.8999938964844,462.0,462.0,470.70001220703125,1632100.0,348.9183654785156,451.3733337402344,5.95448688652499,3.6702577143212785,99.53921263231024,93.65698135923203,85.74104811050442,76.46101973765576,-0.4607873676897557,1.0
2004-11-15,471.0,465.5,470.0,466.70001220703125,1379200.0,345.953369140625,454.1000020345052,6.187104334726882,4.173946288964386,89.30351620088152,93.96919801006352,71.56910629958742,69.36138733086825,-10.696483799118482,1.0
2004-11-16,464.5,459.0,461.70001220703125,460.5,1766100.0,341.357421875,455.9066691080729,5.835923512603472,4.50651036371179,70.75208416392448,86.53160433237208,55.099956749697384,60.05349591668616,-29.247915836075524,0.759259887197224
2004-11-17,466.1000061035156,460.0,461.79998779296875,461.79998779296875,1980000.0,342.3211364746094,457.3933349609375,5.591319136143113,4.7235601640571545,68.91888408786998,76.324828150892,57.492734001245594,61.2283376676723,-31.081115912130013,1.0
2004-11-18,462.8999938964844,459.1000061035156,462.0,459.1000061035156,1612700.0,340.3195495605469,458.4933349609375,5.13256671246171,4.805388028398251,58.82354183496217,66.16483669558555,50.9177721221436,57.44921555867852,-41.17645816503783,1.0
2004-11-19,460.70001220703125,450.29998779296875,460.70001220703125,451.5,2328700.0,334.6860046386719,459.0133341471354,4.14057006556385,4.672389907545116,30.107511591760034,52.6166458381974,37.0160113870005,48.39454466590594,-69.89248840823997,0.0
2004-11-22,454.79998779296875,450.29998779296875,452.5,451.70001220703125,1490100.0,334.834228515625,459.5866678873698,3.3319076906636838,4.404237771149013,6.763398978030305,31.89815080158417,37.53960518325786,48.62404100009978,-93.23660102196969,0.0
2004-11-23,453.70001220703125,449.3999938964844,453.0,452.1000061035156,1482600.0,335.13067626953125,459.7933349609375,2.691217142524522,4.061576711089853,12.500052981891496,16.456987850560612,38.728024942655836,49.11143690109646,-87.4999470181085,0.0
2004-11-24,456.0,453.1000061035156,454.5,455.20001220703125,1122900.0,337.4286804199219,459.94666951497396,2.395662679743225,3.728349611341533,26.851929035348107,15.371793665089973,47.721795010765774,52.84515974216819,-73.1480709646519,0.5
2004-11-26,455.79998779296875,454.0,455.5,454.20001220703125,532100.0,336.6874084472656,459.5000040690104,2.060183307319164,3.394680868790346,22.222300713913327,20.524760910384312,45.223583996255364,51.53169490807206,-77.77769928608667,0.5
2004-11-29,455.79998779296875,448.5,454.29998779296875,449.6000061035156,1553300.0,333.2774658203125,458.7200052897135,1.4203370248603164,2.999778505426613,4.888916015625,17.98771525496215,35.30492715278622,45.882304956682404,-95.111083984375,0.0882355958239622
2004-11-30,450.20001220703125,446.0,449.70001220703125,447.5,1485600.0,331.7208557128906,457.7200052897135,0.7412346344360117,2.54803898743001,6.0,11.037072243179447,31.612167052405482,43.53580506500298,-94.0,0.0
2004-12-01,459.8999938964844,449.29998779296875,450.29998779296875,459.3999938964844,1536700.0,340.5421142578125,457.5400044759115,1.120608164562782,2.262537278665009,53.5999755859375,21.49629720052084,59.56958068032679,56.966367100423035,-46.4000244140625,1.0
2004-12-02,462.0,456.5,457.5,457.6000061035156,1357600.0,339.20770263671875,457.34667154947914,1.265414293914091,2.0631039951702173,46.4000244140625,35.333333333333336,55.56128249304438,54.84147124896273,-53.5999755859375,0.6057695693510334
2004-12-03,459.6000061035156,454.79998779296875,455.20001220703125,456.5,1517400.0,338.3922424316406,456.94000447591145,1.2789320115780924,1.9062641333802381,42.0,47.333333333333336,53.017795787641695,53.52743963709469,-58.0,0.0
2004-12-06,462.79998779296875,455.5,456.6000061035156,461.70001220703125,1418300.0,342.2469482421875,456.3400044759115,1.679380114699768,1.8608860646882097,78.10948974928526,55.503171387782594,62.48842036123387,58.57988854844549,-21.890510250714733,0.793106169825418
2004-12-07,464.8999938964844,460.0,463.5,460.0,1360300.0,340.98681640625,455.8933369954427,1.8412961929375342,1.8569680029623785,69.65172014326556,63.25373663085028,58.02703174471083,56.42029010595591,-30.34827985673444,0.5
2004-12-08,463.29998779296875,459.0,462.1000061035156,462.8999938964844,1361400.0,343.136474609375,456.05333658854164,2.1734506272569547,1.920265657089179,89.41798600066203,79.05973196440429,63.24897131660576,59.184549452789824,-10.582013999337978,0.8584902401105545
2004-12-09,464.70001220703125,458.20001220703125,460.29998779296875,464.3999938964844,1125700.0,344.2483825683594,456.22667032877604,2.526043221539112,2.0414228991931083,97.35449650016551,85.4747342146977,65.81542432813863,60.57744353835843,-2.6455034998344944,0.8081386064832065
2004-12-10,464.8999938964844,457.5,464.29998779296875,459.1000061035156,1363000.0,340.3195495605469,456.22667032877604,2.358288773740014,2.104796797704493,69.31222398940766,85.3615688300784,51.104147564887185,53.615192725985494,-30.687776010592348,0.5
2004-12-13,467.8999938964844,460.20001220703125,462.3999938964844,467.70001220703125,1349800.0,346.6946105957031,457.3066711425781,2.874346521282064,2.2587081483055753,99.08684134617394,88.58452061191569,65.64249347322166,61.37298943617588,-0.9131586538260553,0.5
2004-12-14,470.20001220703125,467.6000061035156,467.70001220703125,468.70001220703125,1444400.0,347.43597412109375,458.44000447591145,3.3242447096477576,2.4718170178688204,93.80165601914788,87.4002404515765,66.97460040182685,62.1653775760168,-6.198343980852121,0.5
2004-12-15,474.29998779296875,469.5,470.5,473.1000061035156,1653600.0,350.6975402832031,459.8400044759115,3.984566918970529,2.774368766808668,95.75978018707391,96.21609251746526,72.4565459209025,65.517236203181,-4.240219812926087,1.0
2004-12-16,472.6000061035156,467.79998779296875,472.0,470.5,1582600.0,348.7701721191406,460.86000366210936,4.251687324311604,3.0698338601419515,86.57247550504997,92.04463723709061,65.01644331372414,62.020685520686506,-13.42752449495004,1.0
2004-12-17,471.5,465.20001220703125,466.79998779296875,466.20001220703125,1906000.0,345.5827941894531,461.6600036621094,4.0736425509767855,3.2705963494505674,71.37816579571114,84.57014049594503,54.26512437059529,56.637199739380655,-28.621834204288852,0.5
2004-12-20,471.3999938964844,466.70001220703125,468.70001220703125,466.8999938964844,1021500.0,346.1014709472656,462.81333618164064,3.9428569530634263,3.405048872610429,70.4000244140625,76.1168885716079,55.65771308685644,57.28716411754603,-29.5999755859375,0.5
2004-12-21,472.8999938964844,467.20001220703125,468.5,471.8999938964844,1280200.0,349.8079833984375,464.44000244140625,4.1899875971964775,3.5620369934395057,87.69233899238782,76.4901764007205,64.63226430150104,61.70292774246508,-12.307661007612179,0.5
2004-12-22,483.6000061035156,470.0,470.0,483.1000061035156,2072900.0,358.1102294921875,466.02000325520834,5.220349903061106,3.8937002107043277,98.2638899926779,85.45208446637609,76.86750303561772,69.34740556092146,-1.7361100073220948,0.5
2004-12-23,490.6000061035156,473.70001220703125,475.0,487.5,1771100.0,361.371826171875,468.0133361816406,6.315704296348883,4.378101770176468,91.16807531493527,92.37476810000034,80.03335532723275,71.73443706714612,-8.831924685064735,1.0
2004-12-27,490.6000061035156,483.1000061035156,490.0,483.1000061035156,816400.0,358.1102294921875,469.786669921875,6.753697827204348,4.853221564077217,77.3413939062585,88.92445307129056,69.01408891603896,66.18398320919184,-22.6586060937415,0.9411772625683281
2004-12-28,487.5,483.1000061035156,483.20001220703125,483.5,793400.0,358.4067687988281,471.24000244140626,7.051411839168736,5.292860050291693,78.54983445830386,82.35310122649922,69.46005111100004,66.4382161446477,-21.45016554169613,1.0
2004-12-29,483.8999938964844,479.6000061035156,482.0,480.1000061035156,896400.0,355.8863525390625,472.5800028483073,6.9349391530768685,5.621276128536369,68.2779514687619,74.72305994444143,60.784480552036484,62.16030320405442,-31.7220485312381,0.5
2004-12-30,482.5,480.0,480.0,480.29998779296875,754500.0,356.0346984863281,473.74000244140626,6.780423231321038,5.8531056946150795,68.88212564573247,71.90330385759941,61.117733047823165,62.314009159906135,-31.117874354267528,0.5
2004-12-31,483.29998779296875,480.0,481.29998779296875,481.79998779296875,547400.0,357.14654541015625,474.90000203450523,6.700937551806987,6.022672151204333,71.05256553500638,69.40421421650025,63.809040717140945,63.51126660388097,-28.94743446499362,0.8902410885082881
2005-01-03,490.0,482.0,490.0,482.70001220703125,1474600.0,357.81378173828125,476.4733357747396,6.633614001920705,6.144860570434912,68.89765435109881,69.6107818439459,65.48156594662214,64.24525469080314,-31.10234564890119,0.8416671752929688
2005-01-04,487.70001220703125,477.0,482.79998779296875,478.6000061035156,1584700.0,354.7744445800781,477.2000020345052,6.17989517045487,6.151867492690843,52.75589415924653,64.23537134845058,52.569793666146914,58.47475369511762,-47.24410584075347,0.5
2005-01-05,487.79998779296875,480.20001220703125,480.5,484.6000061035156,1893300.0,359.22222900390625,478.26000162760414,6.230218244139792,6.1675376470095875,76.37794707962327,66.01049852998953,64.51564804235072,63.62394984303799,-23.622052920376735,0.5
2005-01-06,492.3999938964844,487.3999938964844,488.0,489.29998779296875,1804900.0,362.7062072753906,479.340000406901,6.571796518630151,6.248389437963949,88.60291106476126,72.5789174345437,71.15498458092523,67.0687571892658,-11.397088935238738,1.0
2005-01-07,491.1000061035156,486.0,491.0,486.5,1280300.0,360.6306457519531,480.4066670735677,6.54204460643183,6.307120481321745,77.04280894913774,80.67455569784076,62.96649024835416,63.22727754503951,-22.95719105086227,1.0
