Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2004-11-05,40.060001373291016,39.09000015258789,40.0099983215332,39.25,50500.0,19.36314582824707,39.30333302815755,0.05426671434772601,0.011666975073010732,59.9099594473847,80.67827950321946,46.69556537472902,49.11147939468717,-40.0900405526153,0.3578625502611412,0.6431734664637118,0.639986173445768,0.599099594473847,0.8053058628905712,0.599099594473847,0.4523851023083615,0.46067119035311455,Up,1.0
2004-11-08,39.47999954223633,39.0,39.0,39.20000076293945,40600.0,19.33847427368164,39.26333312988281,0.03198789560961757,0.015739035691084455,57.65774280019245,70.57060049946158,45.86258014281348,48.58906257108051,-42.34225719980755,0.35683789271500765,0.6393344618409456,0.6407531054045944,0.5765774280019245,0.7002715249364856,0.5765774280019245,0.44307919903757703,0.4533775484251836,Up,0.5
2004-11-09,39.29999923706055,39.0,39.099998474121094,39.220001220703125,33100.0,19.348344802856445,39.2586664835612,0.015674998960186315,0.015726208495781508,51.32283248427699,56.296844910618034,46.30955389856454,48.82357470908873,-48.67716751572301,0.3567183495517793,0.6365234831089022,0.6407506895304357,0.5132283248427698,0.551945240748472,0.5132283248427698,0.44807267836497566,0.456651653479031,Up,0.5
2004-11-10,40.369998931884766,39.11000061035156,39.27000045776367,39.61000061035156,25100.0,19.54073143005371,39.324666595458986,0.031083876120739262,0.018801549108051426,61.42135419994849,56.800643161472635,54.79939396900831,53.297216846306746,-38.57864580005151,0.35840904166897475,0.6391786845065334,0.6413298992281887,0.6142135419994849,0.557180479790122,0.6142135419994849,0.5429190543304859,0.5191097183577751,Up,0.5
2004-11-11,40.04999923706055,39.4900016784668,39.54999923706055,40.04999923706055,27300.0,19.7578067779541,39.404666646321616,0.07493881011460246,0.030040131462226463,83.75633928000883,65.50017532141142,62.58633570390358,57.7812493117712,-16.24366071999117,0.36045836327585556,0.6467356064561502,0.6434465739999402,0.8375633928000883,0.6475820052629558,0.8375633928000883,0.6299128253887428,0.5817128462021793,Up,0.5
2004-11-12,40.779998779296875,39.810001373291016,40.0,40.779998779296875,110100.0,20.117937088012695,39.53933334350586,0.1620732065235302,0.05646768453918756,100.0,81.72589782665243,71.94236842585687,63.963231824791684,-0.0,0.3639080532359386,0.6617502871960956,0.6484239397489526,1.0,0.8161922292848187,1.0,0.7344360896350638,0.6680216418175579,Up,1.0
2004-11-15,40.900001525878906,40.599998474121094,40.70000076293945,40.650001525878906,42400.0,20.05380630493164,39.68000005086263,0.21867998695023516,0.08893072091517068,87.5,90.41877976000292,68.38926537091498,62.216116528559006,-12.5,0.36751144247940315,0.6715045607189691,0.6545380285144246,0.875,0.9065246486704206,0.875,0.6947417084221081,0.6436295610082946,Up,1.0
2004-11-16,40.63999938964844,40.119998931884766,40.599998474121094,40.2400016784668,42700.0,19.851543426513672,39.762000274658206,0.22988531391553124,0.1171359412610432,65.26319382260468,84.2543979408682,57.87230656278022,56.934121448058036,-34.73680617739533,0.36961200152382034,0.6734354217096282,0.659850200143938,0.6526319382260468,0.8424672361795514,0.6526319382260468,0.5772488674670964,0.5698858011571121,Up,1.0
2004-11-17,40.4900016784668,39.38999938964844,40.2400016784668,39.540000915527344,52300.0,19.506208419799805,39.7586669921875,0.18360775885820857,0.13043569980348402,28.421077992426827,60.39475727167714,44.30205941288365,49.24683722298134,-71.57892200757317,0.3695266144807448,0.665461042552286,0.6623550768703796,0.2842107799242683,0.5945288558076446,0.2842107799242683,0.4256454506247921,0.46256096780113826,Down,0.5
2004-11-18,39.599998474121094,38.720001220703125,39.47999954223633,39.47999954223633,46700.0,19.476613998413086,39.74533360799153,0.1407823241857642,0.1325056964322521,34.86230344687597,42.84885842063579,43.28701722493289,48.64059448406751,-65.13769655312403,0.36918505979382893,0.6580815201632348,0.6627449400669683,0.3486230344687597,0.41219996814280013,0.3486230344687597,0.4143056524448012,0.45409700328231023,Down,0.31110922731318613
