Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,Trading Signal
2004-11-05,39.694278717041016,39.09270095825195,39.447731018066406,39.56607437133789,2466300.0,22.313077926635742,38.19526621500651,-0.11103535261109698,-0.2573152752693828,95.84666984683298,81.50525932573375,70.75204609008625,58.91693179813884,-4.153330153167025,0.5405393397035148
2004-11-08,39.694278717041016,39.428009033203125,39.64496994018555,39.50690460205078,1407400.0,22.27969741821289,38.264957173665366,-0.026335768179116315,-0.2110298448081991,93.9297957690606,92.15614312544533,69.19459788552055,58.16933338576044,-6.070204230939393,0.5
2004-11-09,40.29585647583008,39.70414352416992,39.921104431152344,40.23668670654297,3104400.0,22.69125747680664,38.44115702311198,0.09266336737231029,-0.15019706820978215,98.39577114890959,96.05741225493439,76.6049482494042,64.20266220469976,-1.6042288510904124,0.679998762203896
2004-11-10,40.41419982910156,39.95069122314453,40.41419982910156,40.14793014526367,1501700.0,22.641202926635742,38.56476008097331,0.17803960586564216,-0.08446836520151307,93.00524599034978,95.11027096943998,74.07654338801672,63.01229904693119,-6.994754009650217,0.5
2004-11-11,40.40433883666992,39.98027801513672,40.35503005981445,40.39447784423828,1298000.0,22.780248641967773,38.68902053833008,0.2606900064323838,-0.015368257442642806,99.48191461111027,96.96097725012321,76.58147881841205,64.95598233149515,-0.518085388889724,1.0
2004-11-12,40.315582275390625,39.79290008544922,40.29585647583008,40.24654769897461,1720400.0,22.69682502746582,38.834319559733075,0.31136355917573155,0.050029919655064384,95.59587335467805,96.02767798537934,71.72965640658266,62.82281003972937,-4.404126645321949,1.0
2004-11-15,40.42406463623047,40.03944778442383,40.42406463623047,40.09861755371094,1008400.0,22.6133975982666,38.95594991048177,0.3364194144136192,0.10734414581337093,91.47278686165093,95.51685827581305,66.79272493298609,60.676884083707506,-8.52721313834907,0.75
2004-11-16,40.28599548339844,39.85206985473633,40.21696090698242,40.01972198486328,1316900.0,22.56890296936035,39.07034810384115,0.3462529348488701,0.1551501441414608,89.4056018494919,92.15808735527361,64.04977018946158,59.509366808642646,-10.5943981505081,0.5
2004-11-17,40.43392562866211,39.861934661865234,40.01972198486328,40.177513122558594,1635800.0,22.800329208374023,39.23602854410807,0.36176231693139727,0.1964893478727034,91.69321611207367,90.85720160773883,67.19337417758268,61.120656564837226,-8.306783887926326,0.7352916638224609
2004-11-18,40.63116455078125,40.19723892211914,40.315582275390625,40.44378662109375,1910400.0,22.951431274414062,39.44707387288411,0.3897525888655622,0.23515454364468397,93.81103757098344,91.63661851084966,72.01168715376343,63.74272632995559,-6.1889624290165575,1.0
2004-11-19,40.53254318237305,39.7238655090332,40.522682189941406,39.94083023071289,1355100.0,22.66600799560547,39.57790908813477,0.36917873962970305,0.2619663435829173,76.51011676990254,87.33812348431987,54.403658918081945,56.05299428182255,-23.489883230097455,0.640002475592208
2004-11-22,40.571990966796875,39.8126220703125,39.84220886230469,40.118343353271484,2252000.0,22.766740798950195,39.71729100545247,0.36229857246188146,0.282036957862209,81.42854577278486,83.91656670455693,58.57448934619555,57.97973881813571,-18.571454227215145,0.6168222947643165
2004-11-23,40.335304260253906,39.59566116333008,40.28599548339844,39.871795654296875,1515700.0,22.6268310546875,39.85601552327474,0.33398410503858855,0.2924281138244116,72.49999654633642,76.81288636300792,51.013252630906095,54.41160174369127,-27.500003453663577,0.5
2004-11-24,40.9861946105957,40.128204345703125,40.138065338134766,40.92702102661133,2652500.0,23.225658416748047,40.036817677815755,0.38859793429265466,0.3116646348902944,96.87489926828482,83.60114719580201,70.2131783766601,64.48554290901657,-3.125100731715179,0.5312469780485446
2004-11-26,41.37080764770508,40.78895568847656,40.90729904174805,41.22288131713867,965100.0,23.39356231689453,40.19460881551107,0.44956535221373883,0.33924771149079347,92.38591537680666,87.25360373047596,73.59807066453861,66.70693390511524,-7.614084623193329,1.0
2004-11-29,41.42012023925781,40.87771224975586,41.32149887084961,40.90729904174805,1816300.0,23.214475631713867,40.28402379353841,0.46788232919308825,0.36497682382206315,71.89187719932842,87.05089728147328,64.47971530658279,62.23529057336806,-28.108122800671588,0.5
2004-11-30,41.183433532714844,40.808677673339844,40.92702102661133,40.946746826171875,2891900.0,23.236862182617188,40.38001327514648,0.4799018349610691,0.3879633904345232,74.05404049168777,79.44394435594093,65.11010135687528,62.57302520640004,-25.94595950831223,0.5
2004-12-01,41.93293762207031,40.956607818603516,41.074951171875,41.81459426879883,2870400.0,23.729345321655273,40.485207112630206,0.5508802276001745,0.4205485319715076,94.93669853093587,80.29420540731734,76.02908697220693,69.11666143212486,-5.063301469064131,1.0
2004-12-02,41.844181060791016,40.966468811035156,41.696250915527344,40.996055603027344,2403100.0,23.264835357666016,40.54174880981445,0.5367472190579647,0.4437892816662154,59.91565244498558,76.30213048920307,56.553696169611655,58.693388682114424,-40.08434755501442,1.0
2004-12-03,40.966468811035156,39.84220886230469,40.759368896484375,39.96055221557617,4841000.0,22.677200317382812,40.512820434570315,0.43914997330912797,0.44286138766241084,15.611805393477754,56.821385456466395,41.038507055346166,48.689790018703036,-84.38819460652225,0.33802770861821924
2004-12-06,40.35503005981445,39.733726501464844,39.9112434387207,40.1873779296875,3976100.0,22.805925369262695,40.5088757832845,0.3753384963165516,0.42935643293004605,25.31650734532065,33.61465506126132,44.901495782630946,50.6730374264273,-74.68349265467934,0.5
2004-12-07,40.38461685180664,39.437870025634766,40.0887565612793,39.487178802490234,2827600.0,22.408571243286133,40.46811319986979,0.2665014996782915,0.3967847199062223,1.9762501395117014,14.301520959436692,36.32936411125657,44.90319081307455,-98.0237498604883,0.0
2004-12-08,39.79290008544922,39.34911346435547,39.487178802490234,39.71400451660156,2050400.0,22.53729248046875,40.447732035319014,0.19592201813772192,0.35661146283766654,14.122131769555345,13.804963084795888,40.61414436810313,47.00818793423333,-85.87786823044466,0.0
2004-12-09,40.2761344909668,39.447731018066406,39.59566116333008,40.128204345703125,2357700.0,22.7723445892334,40.444444783528645,0.17079131563146177,0.3194469029661023,30.15262780253169,15.417003237199568,48.06061660551133,50.71136248269091,-69.8473721974683,0.0
