Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2004-11-05,25.760000228881836,25.459999084472656,25.6200008392334,25.579999923706055,3606000.0,10.10248851776123,24.336000188191733,0.4989065409811744,0.37352145209242216,92.05019117368914,94.49801693882239,80.88526221896564,78.50390888299287,-7.949808826310862,0.7066774313547474,0.7996567938860251,0.7832066160498021,0.9205019117368914,0.9619726793668026,0.9205019117368914,0.9017483023690378,0.9068954081024068,Up,0.5
2004-11-08,27.31999969482422,26.25,26.25,26.780000686645508,5653000.0,10.57641315460205,24.54866689046224,0.6104432268869324,0.4209976393530782,86.29444327453956,91.01476480931404,88.85602763029803,84.64544411343806,-13.705556725460438,0.7155491407561327,0.8368169697622283,0.80084154830906,0.8629444327453956,0.925669280611294,0.8629444327453956,1.0,1.0,Up,1.0
2004-11-09,26.90999984741211,26.350000381469727,26.780000686645508,26.600000381469727,3797300.0,10.505330085754395,24.745333607991537,0.6773931492859937,0.4723562148859272,81.72590822943367,86.69018089255415,82.81281676170724,80.91120170116899,-18.274091770566322,0.7237533868756073,0.8591223742221509,0.8199185857190192,0.8172590822943367,0.880597293702338,0.8172590822943369,0.9255083174149427,0.9433895430384442,Up,0.5312507450587702
2004-11-10,27.059999465942383,26.639999389648438,26.799999237060547,26.75,3412600.0,10.564570426940918,24.956000264485677,0.7326908211636969,0.5244876717592509,85.53300463040284,84.51778537812538,83.8787805401372,81.63817161850358,-14.466995369597157,0.7325416613775563,0.8775456507955312,0.8392827083156825,0.8553300463040284,0.8579559982454635,0.8553300463040284,0.9386479276580135,0.954410278886337,Up,0.615941828675997
2004-11-11,26.90999984741211,26.469999313354492,26.899999618530273,26.59000015258789,1724400.0,10.50137710571289,25.1380002339681,0.7556889645077618,0.5707737698402144,81.47209534805476,82.91033606929712,77.8687439847044,78.21640942546388,-18.527904651945228,0.7401340621768842,0.885207838752359,0.8564755843931512,0.8147209534805476,0.8412027254222596,0.8147209534805477,0.8645651684846124,0.9025369669863609,Up,0.5
2004-11-12,27.299999237060547,26.600000381469727,26.65999984741211,27.280000686645508,2482400.0,10.773879051208496,25.365333557128906,0.8157076643038295,0.6197993908316101,98.90713087851648,88.63741028565805,83.73296226874062,81.76582748730456,-1.0928691214835213,0.7496176115938894,0.9052039989589424,0.8746860506297224,0.9890713087851648,0.9008918467516103,0.9890713087851648,0.9368504976784588,0.9563455193632018,Up,0.5
2004-11-15,27.889999389648438,27.280000686645508,27.299999237060547,27.829999923706055,2967000.0,10.991100311279297,25.642666880289713,0.8939240697851112,0.6746590980927292,98.55073732396183,92.97665451684436,86.94891783250651,84.00328971379439,-1.449262676038169,0.7611869857560636,0.9312630069031511,0.8950635762301044,0.9855073732396182,0.9461166274350953,0.9855073732396182,0.976491997250947,0.9902650524550138,Up,1.0
2004-11-16,27.75,27.299999237060547,27.75,27.399999618530273,2606100.0,10.82127571105957,25.872666803995767,0.9127445719101566,0.7223003498407643,87.07124276125776,94.84303698791201,73.66525799453416,76.13721610523473,-12.928757238742236,0.770781776401124,0.9375333489288776,0.912759821354217,0.8707124276125776,0.9655685719278484,0.8707124276125776,0.81275086795144,0.8710167626249988,Up,1.0
2004-11-17,27.579999923706055,26.950000762939453,27.450000762939453,27.100000381469727,2711100.0,10.702795028686523,26.08200022379557,0.8944901370066276,0.7567522826381896,77.36392378256224,87.6619679559273,65.51798492669542,71.13264634015468,-22.636076217437758,0.7795144329413087,0.9314516009727927,0.9255569210401599,0.7736392378256224,0.8907255221381186,0.7736392378256224,0.712323447412869,0.7951483668383909,Up,1.0
2004-11-18,27.25,26.469999313354492,26.979999542236328,27.049999237060547,6781800.0,10.683045387268066,26.24533348083496,0.8661518843589882,0.7786393057274261,75.1479183090278,79.86102828428261,64.13863064997767,70.3031980551639,-24.852081690972202,0.7863281239261442,0.9220102728226957,0.9336868108187216,0.7514791830902781,0.8094220123610769,0.7514791830902781,0.6953208269205677,0.7825740769944772,Up,1.0
