Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,Trading Signal
2004-11-05,41.43333435058594,40.733333587646484,41.233333587646484,40.926666259765625,6528300.0,28.340200424194336,39.0488889058431,0.7370833524679625,0.5297279421305352,88.87258938916531,92.73835479735207,75.74206154024523,74.8428083755737,-11.12741061083469,1.0
2004-11-08,41.0,40.573333740234375,40.95333480834961,40.63999938964844,3242100.0,28.141691207885742,39.20577774047852,0.7522318250687405,0.5743149625585203,82.57683082431811,89.88165084682726,68.95240724127137,70.78520827102227,-17.423169175681892,1.0
2004-11-09,40.746665954589844,39.32666778564453,39.93333435058594,39.69333267211914,8143350.0,27.486154556274414,39.34044443766276,0.6870612594793215,0.5968991693099218,61.78619989963381,77.7452067043724,51.25186387630553,59.343373189881746,-38.21380010036619,0.5
2004-11-10,40.246665954589844,39.540000915527344,39.69333267211914,39.79999923706055,4661250.0,27.560029983520508,39.51111094156901,0.6359579813271168,0.6047206141931468,59.36977792201507,67.91093621532232,52.84319135605778,60.12547726993354,-40.63022207798493,0.5
2004-11-11,40.17333221435547,39.599998474121094,39.880001068115234,39.86000061035156,3187950.0,27.601577758789062,39.63066660563151,0.5930648766865616,0.6023871557465169,60.862349226954535,60.6727756828678,53.832245283643545,60.58479641383089,-39.137650773045465,0.5157071513524687
2004-11-12,40.279998779296875,39.779998779296875,40.11333465576172,39.81999969482422,4189350.0,27.57386589050293,39.7564442952474,0.5497454431227382,0.5918504651954477,54.33957864143496,58.19056859680152,52.96818080185391,60.08786182863003,-45.66042135856504,0.5
2004-11-15,41.32666778564453,40.0,40.12666702270508,41.09333419799805,4626450.0,28.45560646057129,39.96533330281576,0.6038275480880628,0.5942474010125343,88.13953797838931,67.78048861559294,70.53338678818645,68.84749318303975,-11.860462021610688,1.0
2004-11-16,40.83333206176758,40.29999923706055,40.633331298828125,40.38666534423828,4862100.0,27.96626853942871,40.07999979654948,0.5865245595371817,0.5927020491309677,53.68725588492453,65.38879083491629,56.79866592621929,60.86389447058447,-46.31274411507547,0.5
2004-11-17,41.41999816894531,40.46666717529297,40.586666107177734,40.82666778564453,5910750.0,28.270957946777344,40.16977767944336,0.599164622876998,0.5939950883992152,73.15637205753774,71.66105530695056,62.15231981092771,63.68741864089422,-26.843627942462266,0.7696977368410101
2004-11-18,41.46666717529297,40.33333206176758,40.793331146240234,41.33333206176758,4299750.0,28.621795654296875,40.282666524251304,0.6402544620908444,0.6032499665172022,94.18597301325384,73.67653365190539,67.55397244591116,66.6694125547893,-5.814026986746154,1.0
2004-11-19,41.08000183105469,40.17333221435547,41.0,40.233333587646484,4522200.0,27.860092163085938,40.332888793945315,0.5819522209179553,0.5989893112680096,42.36757292491105,69.90330599856757,49.61738414980134,55.93061393318643,-57.63242707508895,1.0
2004-11-22,40.29999923706055,39.33333206176758,40.29999923706055,39.33333206176758,5490300.0,27.23687171936035,40.30133310953776,0.46138612939643764,0.5714629578937691,0.31141486092394133,45.62165359969631,39.58475311517179,48.97915159098655,-99.68858513907605,0.0
2004-11-23,39.893333435058594,39.33333206176758,39.366668701171875,39.400001525878906,4238250.0,27.28303337097168,40.298666636149086,0.36680526885594134,0.5305246180377738,3.426811268690239,15.368599684841774,40.62236369144158,49.48005942151141,-96.57318873130976,0.5
2004-11-24,39.41999816894531,38.53333282470703,39.40666580200195,39.380001068115234,6161250.0,27.269187927246094,40.263999938964844,0.287037577815056,0.4818207361368977,28.863680106534055,10.86730207871611,40.37964118294684,49.32361406020624,-71.13631989346595,0.5
2004-11-26,39.72666549682617,39.20000076293945,39.380001068115234,39.279998779296875,1865250.0,27.199947357177734,40.1337776184082,0.21363900296518068,0.4281786853012966,25.454512351812067,19.24833457567882,39.01962296986904,48.49793660358627,-74.54548764818793,0.5
2004-11-29,39.793331146240234,38.20000076293945,39.28666687011719,38.52000045776367,8715900.0,26.673664093017578,39.97333323160807,0.09530929604838434,0.3615991434896951,9.795909787852212,21.371367415399476,30.04678602432783,42.65403335684286,-90.20409021214779,0.5
2004-11-30,38.67333221435547,37.47999954223633,38.43333435058594,37.586666107177734,6370050.0,26.027374267578125,39.76977767944336,-0.07036831864176207,0.27519977102681126,2.675582084068125,12.642001407910833,22.6005458247745,36.79090354747039,-97.32441791593187,0.0
2004-12-01,38.79999923706055,37.83333206176758,37.866668701171875,37.96666717529297,6401100.0,26.290494918823242,39.654666646321616,-0.16992094924395929,0.18617077977331822,12.20737914094697,8.226290337622467,30.75209265626124,40.38396577392666,-87.79262085905303,0.1375008940705243
2004-12-02,38.52000045776367,36.67333221435547,37.33333206176758,38.15999984741211,9275400.0,26.42437744140625,39.54533335367839,-0.23095346881138568,0.10274229623342099,31.015308656123462,15.299423293712884,34.82628768914391,42.18463341247721,-68.98469134387653,0.5
2004-12-03,38.16666793823242,37.59333419799805,38.0,37.893333435058594,4843500.0,26.23972511291504,39.414222208658856,-0.296804866739933,0.022830079104387006,25.452033514146738,22.891573770405756,31.814210065056628,40.373243814625106,-74.54796648585327,0.5
2004-12-06,38.01333236694336,37.393333435058594,37.56666564941406,37.59333419799805,5343000.0,26.031997680664062,39.265777842203775,-0.36831471519799663,-0.05540106052197897,19.19335892734357,25.220233699204623,28.570946613308337,38.37677477864548,-80.80664107265643,0.21428603866467455
2004-12-07,37.66666793823242,36.98666763305664,37.599998474121094,37.233333587646484,5300550.0,25.782711029052734,39.008444468180336,-0.448161319476867,-0.13395486412131502,11.682917589833703,18.776103343774704,25.00253456883823,36.07160872168627,-88.3170824101663,0.0
2004-12-08,38.1533317565918,37.13999938964844,37.13999938964844,38.073333740234375,4979850.0,26.364376068115234,38.85422236124675,-0.4399933158825249,-0.19516364647472434,29.20725418290167,20.02784356669302,44.03155803568337,44.455331900374134,-70.79274581709832,0.13181768527718102
