Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2005-10-21,34.5,33.630001068115234,33.779998779296875,34.0,2881800.0,24.57617950439453,33.24066670735677,-0.5461711842472852,-0.643021098844969,80.0,48.57674932146667,61.33606454643734,44.8507596821941,-20.0,0.3527626444579504,0.6404070213899263,0.6073540446221589,0.8,0.4880002190980008,0.8,0.6101726418189208,0.42084995583443274,Up,0.5
2005-10-24,36.47999954223633,34.93000030517578,35.25,36.290000915527344,4013400.0,26.231447219848633,33.346666717529295,-0.2960366122433129,-0.5734897082552657,95.75895879189888,72.0906034680486,81.69241861064471,64.95730984454657,-4.241041208101124,0.35490746742431345,0.6773203530440061,0.6190859556457614,0.9575895879189887,0.7273235998073898,0.9575895879189887,0.8546198891019312,0.7073325108938006,Up,0.5
2005-10-25,37.470001220703125,35.279998779296875,35.34000015258789,37.18000030517578,2900400.0,26.874767303466797,33.56533330281575,-0.03327373522627397,-0.4652790657907378,94.69833910768183,90.15243263319356,85.22060445960257,69.59666841156375,-5.301660892318163,0.35933200581195357,0.7160972927848911,0.6373441497999954,0.9469833910768183,0.9111564155870304,0.9469833910768183,0.896987756941147,0.7734351135473502,Up,1.0
2005-10-26,37.720001220703125,36.70000076293945,36.849998474121094,37.0,2208000.0,26.744665145874023,33.788666534423825,0.1591680435630849,-0.34023484667444803,87.41256875790282,92.62328888582783,81.513944784758,67.64605506390109,-12.587431242097177,0.363850969947197,0.7444966745562355,0.6584426441670188,0.8741256875790282,0.9363047246622284,0.8741256875790282,0.8524767039661025,0.7456423449590502,Up,0.9390252979651839
2005-10-27,37.0,35.79999923706055,36.95000076293945,36.279998779296875,2033000.0,26.224224090576172,33.9826665242513,0.2549677201367544,-0.22107632442763844,74.82513751580565,85.64534846046342,67.76023680586275,60.35873948077476,-25.174862484194353,0.3677764000766747,0.7586342054276629,0.6785480551022423,0.7482513751580565,0.8652834330195872,0.7482513751580565,0.6873166736006044,0.6418110675434462,Up,0.5
2005-10-28,37.20000076293945,36.209999084472656,36.5,37.099998474121094,1430200.0,26.816936492919922,34.215999857584634,0.38723119315560695,-0.09931835430854936,89.16079345686192,83.79949991019014,73.66440000010017,64.98513445045865,-10.839206543138081,0.3724977080401064,0.7781528405613453,0.6990920663716377,0.8916079345686192,0.8464964356785689,0.8916079345686192,0.7582162283926233,0.707728962007037,Up,0.9090888073288443
2005-10-31,37.599998474121094,36.959999084472656,37.209999084472656,37.220001220703125,1211600.0,26.903690338134766,34.49533335367838,0.4950232684726288,0.019625359782966968,91.25874312420972,85.08155803229243,74.46287762827518,65.61753814707004,-8.741256875790283,0.3781497914382234,0.7940601363580877,0.7191612330991202,0.9125874312420972,0.8595451890702818,0.9125874312420972,0.7678046673443529,0.7167395891594488,Up,1.0
2005-11-01,36.959999084472656,36.459999084472656,36.900001525878906,36.560001373291016,1574900.0,26.42662239074707,34.73266677856445,0.5244437343124133,0.12064025532604308,79.72028671578644,86.71327443228604,62.33579173071827,59.27648079626711,-20.27971328421356,0.38295203796209387,0.7984018289288541,0.7362053013468414,0.7972028671578645,0.8761527550937441,0.7972028671578645,0.6221777659909927,0.626390807445646,Up,0.5
2005-11-02,36.900001525878906,36.18000030517578,36.220001220703125,36.79999923706055,1201600.0,26.680381774902344,35.00133336385091,0.5593700455483201,0.20842182180423768,83.91605266948723,84.96502750316114,64.76990499542379,60.7614021510748,-16.08394733051277,0.3883882851990409,0.8035560405189424,0.751016532917221,0.8391605266948723,0.858359144451067,0.8391605266948723,0.651407572333305,0.647548293953901,Up,0.5
2005-11-03,37.619998931884766,36.720001220703125,36.720001220703125,37.41999816894531,1887900.0,27.129873275756836,35.3259999593099,0.6268736398468775,0.29213935330500407,94.75519252212791,86.13051063580053,70.51329756968943,64.37531317134838,-5.244807477872093,0.3949576465530442,0.8135178084753748,0.7651420469095741,0.9475519252212792,0.870221400707495,0.9475519252212792,0.7203765291718727,0.6990400941128224,Up,1.0
