Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,Trading Signal
2004-11-05,8.875,8.765000343322754,8.862500190734863,8.8100004196167,10812800.0,4.8937554359436035,8.618500073750814,0.04264360775163922,0.02076235155986162,85.83114707068523,94.30886354560526,64.87935949013124,62.359072421522676,-14.168852929314768,0.5
2004-11-08,8.895000457763672,8.8149995803833,8.822500228881836,8.875,6187200.0,4.929859638214111,8.6410000483195,0.053728047686597336,0.027368268486865212,95.82236068891606,93.88450258653377,68.95133041353787,65.21500939350173,-4.177639311083931,0.5
2004-11-09,8.943750381469727,8.869999885559082,8.891249656677246,8.9375,5276000.0,4.964578628540039,8.670750045776368,0.06625707917807588,0.035158084781970335,98.81509390299463,93.48953388753199,72.52486747349609,67.74889523778481,-1.184906097005373,0.804878162245648
2004-11-10,8.975000381469727,8.863750457763672,8.975000381469727,8.875,5540800.0,4.929859638214111,8.698083368937175,0.07072963857116044,0.04228121354611047,80.81530121429786,91.8175852687362,63.939283338048035,62.82075571547352,-19.184698785702132,0.5
2004-11-11,9.016249656677246,8.854999542236328,8.90999984741211,8.977499961853027,6459200.0,4.98679780960083,8.731583340962727,0.0808999239408763,0.05001261243165571,92.67144511339492,90.7672800768958,70.59874658009767,67.05346890798954,-7.328554886605079,0.5
2004-11-12,9.074999809265137,8.975000381469727,9.0,9.069999694824219,6992800.0,5.038179397583008,8.763666661580404,0.09471949164698046,0.058961077979547465,99.14891613829018,90.87855415532765,75.38474708269882,70.33559583439748,-0.8510838617098296,1.0
2004-11-15,9.069999694824219,9.0024995803833,9.069999694824219,9.043749809265137,4485600.0,5.02359676361084,8.793333307902019,0.10248301538900328,0.06767098602151729,94.68084761005002,95.5004029539117,71.52972243411426,68.25749023975654,-5.319152389949971,1.0
2004-11-16,9.102499961853027,9.010000228881836,9.053750038146973,9.020000457763672,2920000.0,5.010404586791992,8.813833363850911,0.10560203123394984,0.07526104368046264,86.58544149709866,93.47173508181295,67.86644422026654,66.34752188638956,-13.414558502901341,0.8235346916793824
2004-11-17,9.0912504196167,8.961250305175781,9.0625,8.978750228881836,6726400.0,4.987492561340332,8.833583386739095,0.10373680110886951,0.08095850633156784,79.87808471112186,87.04812460609018,61.48559955180051,63.047599668301444,-20.12191528887814,0.5188719986180688
2004-11-18,9.081250190734863,8.977499961853027,8.978750228881836,9.042499542236328,5528800.0,5.022902488708496,8.862583351135253,0.10587732152648854,0.08594388721914706,90.24383057775627,85.56911892865894,67.06817734192235,65.87258515321334,-9.756169422243724,0.6840270419192134
2004-11-19,9.071249961853027,8.942500114440918,9.042499542236328,8.976249694824219,5585600.0,4.9861016273498535,8.886833318074544,0.10133006978214176,0.08902192283547906,79.47149365612508,83.19780298166773,57.04343003265672,60.68077570223217,-20.528506343874927,0.5
2004-11-22,9.1587495803833,9.001250267028809,9.037500381469727,9.15625,6223200.0,5.086089611053467,8.922833315531413,0.11025815438584097,0.09327005144734528,99.58513186032192,89.76681869806777,70.85312481809345,68.04911990232208,-0.4148681396780775,1.0
2004-11-23,9.15625,9.038749694824219,9.082500457763672,9.104999542236328,5933600.0,5.105011940002441,8.963166618347168,0.11207746492285864,0.0970321592298214,88.25134504703756,89.10265685449485,64.01684191445656,64.35141494947489,-11.748654952962438,0.9642779291553134
2004-11-24,9.164999961853027,9.074999809265137,9.143750190734863,9.106249809265137,6055200.0,5.105712890625,8.989666620890299,0.11231044134446933,0.10008822187315321,85.31244784588608,91.0496415844152,64.11538386221902,64.4022334920015,-14.687552154113916,1.0
