Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2004-11-05,51.5,49.099998474121094,51.45000076293945,49.099998474121094,508300.0,25.237958908081055,48.6739995320638,0.6271207823726144,0.4577151505607209,49.6906950532445,81.88898427063367,50.503853428974395,55.89983044871641,-50.3093049467555,0.35977140044487943,0.7466943357902109,0.7399411568845043,0.496906950532445,0.819876210285727,0.496906950532445,0.4680061607219248,0.5147914670361101,Up,0.5
2004-11-08,49.95000076293945,48.720001220703125,48.75,49.099998474121094,303900.0,25.513357162475586,48.740666198730466,0.5700677366635105,0.4802292163179162,49.6906950532445,65.84190591099515,50.503853428974395,55.89983044871641,-50.3093049467555,0.36082191993324636,0.7411683019673956,0.7424502223579098,0.496906950532445,0.6561313765342748,0.496906950532445,0.4680061607219248,0.5147914670361101,Up,0.5
2004-11-09,49.400001525878906,48.83000183105469,49.099998474121094,49.349998474121094,195800.0,25.643274307250977,48.86199951171875,0.5369452190744752,0.4915899968255629,52.59737793388853,50.65958934679251,53.26860919563665,57.46793684594659,-47.40262206611147,0.36273386508148125,0.7379601270098823,0.7437163171819229,0.5259737793388853,0.5012105961871113,0.5259737793388853,0.5006181128264796,0.5387344876177006,Up,0.5
2004-11-10,49.59000015258789,49.209999084472656,49.29999923706055,49.349998474121094,232000.0,25.643274307250977,48.99399948120117,0.5048557430878589,0.49424643458869094,52.59737793388853,51.62848364034053,53.26860919563665,57.46793684594659,-47.40262206611147,0.3648138931875582,0.7348520102134083,0.7440123621675596,0.5259737793388853,0.511097220497415,0.5259737793388853,0.5006181128264796,0.5387344876177006,Up,0.5
2004-11-11,50.45000076293945,49.45000076293945,49.5,50.45000076293945,205300.0,26.214839935302734,49.1739995320638,0.5543947419390136,0.5062880214687838,76.4069371301934,60.53389766599016,64.98283367002102,64.00013163694311,-23.593062869806605,0.3676502966076318,0.7396502498130203,0.7453543290167147,0.764069371301934,0.601968312819463,0.764069371301934,0.6387944147288442,0.6384729202904105,Up,0.5
2004-11-12,51.599998474121094,50.220001220703125,50.47999954223633,51.560001373291016,172000.0,26.7916202545166,49.45133285522461,0.6683959279096428,0.5387353101475614,99.11117553710938,76.03849686706377,72.96197587298732,69.14914677487046,-0.888824462890625,0.3720204575189419,0.750692156545341,0.7489703960837447,0.9911117553710938,0.7601776741539387,0.9911117553710938,0.7329131815639754,0.7170919321381245,Up,0.5
2004-11-15,52.310001373291016,51.529998779296875,51.560001373291016,52.279998779296875,245900.0,27.16575050354004,49.795999399820964,0.8030961998870367,0.5916410210735619,99.21868247911603,91.57893171547293,76.93860652407545,71.95151418930871,-0.7813175208839765,0.3774516413502406,0.763738931693591,0.7548664387648839,0.9921868247911603,0.9187527034301936,0.9921868247911603,0.7798199246096201,0.7598805725005325,Up,1.0
2004-11-16,52.439998626708984,51.939998626708984,52.279998779296875,52.220001220703125,260000.0,27.134580612182617,50.04399948120117,0.8946775806896596,0.6522790801455731,94.41630754603537,97.58205518742024,75.85400981013684,71.36973350242503,-5.583692453964624,0.38135957512933816,0.7726093048974298,0.7616242079760395,0.9441630754603537,0.9800087422475671,0.9441630754603537,0.7670264560095258,0.7509975101109956,Up,1.0
2004-11-17,52.45000076293945,50.11000061035156,52.16999816894531,50.619998931884766,288600.0,26.30318260192871,50.16199951171875,0.8362358851898861,0.6890853715600049,51.842047408665586,81.82567914460564,52.72806010879037,57.919850585547934,-48.157952591334414,0.3832189951046374,0.7669487694784961,0.7657260612791256,0.5184204740866558,0.8192302430196142,0.5184204740866558,0.49424201221645236,0.5456346443847993,Up,1.0
2004-11-18,50.869998931884766,49.540000915527344,50.54999923706055,50.400001525878906,289900.0,26.188861846923828,50.27933298746745,0.7643493021826586,0.7041430441786753,45.47877467123618,63.91237654197903,50.269561990822616,56.34746008011481,-54.52122532876382,0.3850679116483151,0.7599859915204182,0.7674041538495568,0.45478774671236183,0.6364424052045925,0.45478774671236183,0.4652425527202179,0.5216262108369343,Up,1.0
2004-11-19,50.4900016784668,50.099998474121094,50.4900016784668,50.130001068115234,269200.0,26.048561096191406,50.363999684651695,0.6789209805049055,0.6990973214994206,37.80160912745693,45.04081040245288,47.12355378239778,54.39568810150655,-62.19839087254307,0.3864020718794309,0.7517115902303521,0.7668418365542522,0.37801609127456925,0.4438764196156834,0.37801609127456925,0.4281334994538067,0.491825097381283,Down,0.5
2004-11-22,50.0,49.61000061035156,49.93000030517578,49.68000030517578,420900.0,25.814746856689453,50.36466649373372,0.570141773800529,0.6733008542430065,25.73724402917988,36.33920927595764,42.01125796795655,51.21179715757481,-74.26275597082012,0.3864125793184662,0.7411754730433342,0.7639669659721487,0.2573724402917988,0.3550850397833793,0.2573724402917988,0.3678309048249335,0.4432110705941023,Down,0.0
2004-11-23,49.849998474121094,49.279998779296875,49.5,49.810001373291016,286000.0,25.882287979125977,50.38666661580404,0.4883573867039388,0.6363060139130097,29.222527784396966,30.920460313677903,44.05678772093527,52.08434547931116,-70.77747221560304,0.386759252673186,0.7332540153252256,0.7598440999573118,0.2922252778439697,0.2997919747104835,0.29222527784396957,0.39195915482696453,0.45653379057194776,Down,0.0
2004-11-24,51.20000076293945,49.709999084472656,49.709999084472656,51.20000076293945,193900.0,26.60454750061035,50.4466667175293,0.5249214578611969,0.6140261411995918,66.48793154407305,40.48256778588328,61.15120072067548,60.26675285357273,-33.51206845592694,0.3877047218156818,0.7367955316702959,0.7573611339759568,0.6648793154407305,0.3973639852197573,0.6648793154407306,0.5935980065205543,0.58146890244634,Up,0.7236861918385785
