Date,High,Low,Open,Close,Volume,Adj Close,MA,MACD,SIGNAL LINE,%K,%D,RSI-7,RSI-14,%R,MA_n,MACD_n,SIGNAL LINE_n,%K_n,%D_n,%R_n,RSI-7_n,RSI-14_n,Trend,Trading Signal
2004-11-05,36.7599983215332,35.619998931884766,36.45000076293945,36.65999984741211,431600,29.996747970581055,36.965999603271484,0.5076796130616685,0.6031408178307237,40.60911248229409,54.455240658423826,49.379990136651635,57.1151626600077,-59.39088751770591,0.03922407777229373,0.5881363290037199,0.6068185997823665,0.40609112482294085,0.5396301862472852,0.40609112482294085,0.4782656570380867,0.5721802448142905,Up,0.5
2004-11-08,37.58000183105469,35.61000061035156,35.9900016784668,37.11000061035156,176500,30.364953994750977,37.073332977294925,0.48440138637811003,0.5793469074239764,48.91894594781289,50.07844292107658,54.96858190559013,59.47148342572622,-51.08105405218711,0.040660629152846205,0.5863314173480733,0.6046750726461804,0.48918945947812886,0.49425262040967355,0.48918945947812886,0.5440359883885769,0.6090328255061187,Up,0.5
2004-11-09,37.7599983215332,36.619998931884766,36.970001220703125,37.7599983215332,137100,30.89681625366211,37.137332916259766,0.5074617888371051,0.5649476018604835,66.48644803300847,52.00483548770516,62.032388574456135,62.66270361817777,-33.513551966991535,0.04151720523192425,0.5881194396810434,0.6033778793017509,0.6648644803300847,0.5142249862275776,0.6648644803300846,0.6271676473852698,0.658943135409045,Up,0.5285702867564513
2004-11-10,37.83000183105469,37.20000076293945,37.709999084472656,37.70000076293945,214200,30.847719192504883,37.2413330078125,0.5152167601469699,0.5549891054964007,64.86489272970401,60.090095570175144,61.001918893908346,62.176043696376354,-35.13510727029599,0.04290914391322422,0.5887207328249179,0.6024807460929964,0.6486489272970402,0.5980509804186789,0.6486489272970402,0.6150403825682271,0.6513318312527552,Up,0.5
2004-11-11,38.75,37.58000183105469,37.79999923706055,38.75,110300,31.706871032714844,37.319332885742185,0.5920983208094057,0.5624183060828944,93.2432446364852,74.86486179973257,70.87894179857312,67.00549856402618,-6.7567553635148,0.04395309537140109,0.5946818580785845,0.6031500220877821,0.932432446364852,0.7512321342097643,0.932432446364852,0.7312798747434754,0.7268639395280629,Up,0.5
2004-11-12,40.54999923706055,37.88999938964844,38.54999923706055,40.38999938964844,293800,33.04879379272461,37.59199956258138,0.7660406777021151,0.603175071242875,96.76113579167732,84.95642438595553,80.07472377537502,72.83885616147231,-3.2388642083226835,0.047602469991437316,0.6081687353924844,0.6068216855768912,0.9676113579167732,0.8558589808545582,0.9676113579167732,0.8395020624872056,0.8180969688726986,Up,1.0
2004-11-15,40.599998474121094,39.52000045776367,40.15999984741211,40.099998474121094,238900,32.81148910522461,37.89866612752279,0.8716722232034044,0.6569085592791617,89.97995563023565,93.32811201946606,75.17726797910223,70.46639321138424,-10.020044369764346,0.05170689958981793,0.6163590331445854,0.6116623858972158,0.8997995563023565,0.9426545856685452,0.8997995563023565,0.781865487154307,0.7809919263086688,Up,1.0
2004-11-16,40.0,39.47999954223633,39.61000061035156,39.7599983215332,115500,32.533294677734375,38.054666137695314,0.9188855141397525,0.7093305313490237,83.16632240092103,89.96913794094468,69.37368285531667,67.68296438998786,-16.833677599078968,0.053794805909902516,0.6200197853260495,0.616384935395943,0.8316632240092103,0.9078295659756503,0.8316632240092103,0.7135649684558992,0.737459425669185,Up,0.9047611118343571
2004-11-17,41.380001068115234,39.43000030517578,39.95000076293945,40.0,338100,32.729679107666016,38.128666178385416,0.9631808704372844,0.7601212023105255,76.0831722940609,83.0764834417392,71.20438676209399,68.62507232298742,-23.91682770593909,0.05478522349046873,0.6234542911395402,0.6209605255200534,0.760831722940609,0.8363682140688162,0.7608317229406092,0.7351099313967603,0.7521938833569484,Up,1.0
2004-11-18,40.0,38.060001373291016,40.0,38.7400016784668,222900,31.69869041442871,38.160666402180986,0.8919873014548685,0.7865029835168741,54.24611472783757,71.16520314093984,52.12154365771213,58.91475176538368,-45.75388527216243,0.055213514933738515,0.6179341927140787,0.6233371867308436,0.5424611472783757,0.7128749803176566,0.5424611472783757,0.5105301148747522,0.60032560756917,Up,1.0
